,mmr,planet,m1,m,q,a
2263,22M-23,Mars,22,-23,1,1.5695426224142168
2264,22M-21,Mars,22,-21,1,1.4771822699851456
2265,22M-19,Mars,22,-19,3,1.3818374454909228
2266,22M-17,Mars,22,-17,5,1.2830803012902476
2267,22M-15,Mars,22,-15,7,1.1803624791936276
2268,22M-13,Mars,22,-13,9,1.0729598179617914
2269,22M-9,Mars,22,-9,13,0.8396846798230211
2270,22M-7,Mars,22,-7,15,0.710155164717266
2271,22M-5,Mars,22,-5,17,0.5674590928079989
2272,22M-3,Mars,22,-3,19,0.4036782895561553
2273,22M-1,Mars,22,-1,21,0.19406827988493153
2274,22M+1,Mars,22,1,23,0.19406827988493153
2275,22M+3,Mars,22,3,25,0.4036782895561553
2276,23M-25,Mars,23,-25,2,1.6108105258573704
2277,23M-24,Mars,23,-24,1,1.5675639991776538
2278,23M-22,Mars,23,-22,1,1.4792204660013284
2279,23M-21,Mars,23,-21,2,1.4340489732543082
2280,23M-20,Mars,23,-20,3,1.3881544303902478
2281,23M-19,Mars,23,-19,4,1.3414881901679885
2282,23M-18,Mars,23,-18,5,1.2939955708177324
2283,23M-17,Mars,23,-17,6,1.2456147261276098
2284,23M-16,Mars,23,-16,7,1.1962752239816796
2285,23M-15,Mars,23,-15,8,1.1458962348448396
2286,23M-14,Mars,23,-14,9,1.0943841894687927
2287,23M-13,Mars,23,-13,10,1.0416297003799737
2288,23M-12,Mars,23,-12,11,0.9875034398106579
2289,23M-11,Mars,23,-11,12,0.9318505012751886
2290,23M-10,Mars,23,-10,13,0.8744824936767502
2291,23M-9,Mars,23,-9,14,0.8151661290719966
2292,23M-8,Mars,23,-8,15,0.7536061680811112
2293,23M-7,Mars,23,-7,16,0.6894188384919354
2294,23M-6,Mars,23,-6,17,0.6220881853305213
2295,23M-5,Mars,23,-5,18,0.550889450773949
2296,23M-4,Mars,23,-4,19,0.474742137248003
2297,23M-3,Mars,23,-3,20,0.39189099979441344
2298,23M-2,Mars,23,-2,21,0.29906880599541996
2299,23M-1,Mars,23,-1,22,0.18840154202027784
2300,23M+1,Mars,23,1,24,0.18840154202027784
2301,23M+2,Mars,23,2,25,0.29906880599541996
2302,24M-25,Mars,24,-25,1,1.5657491636139256
2303,24M-23,Mars,24,-23,1,1.4810875795530338
2304,24M-19,Mars,24,-19,5,1.303960942666121
2305,24M-17,Mars,24,-17,7,1.2107694755603962
2306,24M-13,Mars,24,-13,11,1.0124907963941245
2307,24M-11,Mars,24,-11,13,0.9057825979925558
2308,24M-7,Mars,24,-7,17,0.670132801108858
2309,24M-5,Mars,24,-5,19,0.5354786816617938
2310,24M-1,Mars,24,-1,23,0.1831311331199631
2311,24M+1,Mars,24,1,25,0.1831311331199631
2312,1J-25,Jupiter,1,-25,24,44.48057993981006
2313,1J-24,Jupiter,1,-24,23,43.286379531867986
2314,1J-23,Jupiter,1,-23,22,42.07547160881816
2315,1J-22,Jupiter,1,-22,21,40.846879959115164
2316,1J-21,Jupiter,1,-21,20,39.599523946796495
2317,1J-20,Jupiter,1,-20,19,38.332201782025244
2318,1J-19,Jupiter,1,-19,18,37.043570130210234
2319,1J-18,Jupiter,1,-18,17,35.73211902056738
2320,1J-17,Jupiter,1,-17,16,34.39614064493
2321,1J-16,Jupiter,1,-16,15,33.03369010579887
2322,1J-15,Jupiter,1,-15,14,31.64253539354908
2323,1J-14,Jupiter,1,-14,13,30.220092706819788
2324,1J-13,Jupiter,1,-13,12,28.76334144313527
2325,1J-12,Jupiter,1,-12,11,27.26871037296953
2326,1J-11,Jupiter,1,-11,10,25.731921941509114
2327,1J-10,Jupiter,1,-10,9,24.147773956995685
2328,1J-9,Jupiter,1,-9,8,22.50982445568091
2329,1J-8,Jupiter,1,-8,7,20.809920759999997
2330,1J-7,Jupiter,1,-7,6,19.037465465548394
2331,1J-6,Jupiter,1,-6,5,17.178211101195494
2332,1J-5,Jupiter,1,-5,4,15.212144358261042
2333,1J-4,Jupiter,1,-4,3,13.109428606084158
2334,1J-3,Jupiter,1,-3,2,10.821594882966997
2335,1J-2,Jupiter,1,-2,1,8.258422526449717
2336,1J-1,Jupiter,1,-1,0,5.20248019
2337,1J+1,Jupiter,1,1,2,5.20248019
2338,1J+2,Jupiter,1,2,3,8.258422526449717
2339,1J+3,Jupiter,1,3,4,10.821594882966997
2340,1J+4,Jupiter,1,4,5,13.109428606084158
2341,1J+5,Jupiter,1,5,6,15.212144358261042
2342,1J+6,Jupiter,1,6,7,17.178211101195494
2343,1J+7,Jupiter,1,7,8,19.037465465548394
2344,1J+8,Jupiter,1,8,9,20.809920759999997
2345,1J+9,Jupiter,1,9,10,22.50982445568091
2346,1J+10,Jupiter,1,10,11,24.147773956995685
2347,1J+11,Jupiter,1,11,12,25.731921941509114
2348,1J+12,Jupiter,1,12,13,27.26871037296953
2349,1J+13,Jupiter,1,13,14,28.76334144313527
2350,1J+14,Jupiter,1,14,15,30.220092706819788
2351,1J+15,Jupiter,1,15,16,31.64253539354908
2352,1J+16,Jupiter,1,16,17,33.03369010579887
2353,1J+17,Jupiter,1,17,18,34.39614064493
2354,1J+18,Jupiter,1,18,19,35.73211902056738
2355,1J+19,Jupiter,1,19,20,37.043570130210234
2356,1J+20,Jupiter,1,20,21,38.332201782025244
2357,1J+21,Jupiter,1,21,22,39.599523946796495
2358,1J+22,Jupiter,1,22,23,40.846879959115164
2359,1J+23,Jupiter,1,23,24,42.07547160881816
2360,1J+24,Jupiter,1,24,25,43.286379531867986
2361,2J-25,Jupiter,2,-25,23,28.021009488849163
2362,2J-23,Jupiter,2,-23,21,26.505886182102053
2363,2J-21,Jupiter,2,-21,19,24.946136893192506
2364,2J-19,Jupiter,2,-19,17,23.335986885154426
2365,2J-17,Jupiter,2,-17,15,21.668210816845964
2366,2J-15,Jupiter,2,-15,13,19.93354820718802
2367,2J-13,Jupiter,2,-13,11,18.119769674759855
2368,2J-11,Jupiter,2,-11,9,16.210095054179543
2369,2J-9,Jupiter,2,-9,7,14.180300830575394
2370,2J-7,Jupiter,2,-7,5,11.992851738345562
2371,2J-5,Jupiter,2,-5,3,9.583050445506311
2372,2J-3,Jupiter,2,-3,1,6.817177593242382
2373,2J-1,Jupiter,2,-1,1,3.2773571515210396
2374,2J+1,Jupiter,2,1,3,3.2773571515210396
2375,2J+3,Jupiter,2,3,5,6.817177593242382
2376,2J+5,Jupiter,2,5,7,9.583050445506311
2377,2J+7,Jupiter,2,7,9,11.992851738345562
2378,2J+9,Jupiter,2,9,11,14.180300830575394
2379,2J+11,Jupiter,2,11,13,16.210095054179543
2380,2J+13,Jupiter,2,13,15,18.119769674759855
2381,2J+15,Jupiter,2,15,17,19.93354820718802
2382,2J+17,Jupiter,2,17,19,21.668210816845964
2383,2J+19,Jupiter,2,19,21,23.335986885154426
2384,2J+21,Jupiter,2,21,23,24.946136893192506
2385,2J+23,Jupiter,2,23,25,26.505886182102053
2386,3J-25,Jupiter,3,-25,22,21.3840324350718
2387,3J-23,Jupiter,3,-23,20,20.227776949433185
2388,3J-22,Jupiter,3,-22,19,19.637131689810712
2389,3J-20,Jupiter,3,-20,17,18.428200516354263
2390,3J-19,Jupiter,3,-19,16,17.80869103431602
2391,3J-17,Jupiter,3,-17,14,16.53593968846116
2392,3J-16,Jupiter,3,-16,13,15.880941786918836
2393,3J-14,Jupiter,3,-14,11,14.528305240353628
2394,3J-13,Jupiter,3,-13,10,13.827972278989039
2395,3J-11,Jupiter,3,-11,8,12.370617787775098
2396,3J-10,Jupiter,3,-10,7,11.609038871119152
2397,3J-8,Jupiter,3,-8,5,10.004366424747072
2398,3J-7,Jupiter,3,-7,4,9.152258795809766
2399,3J-5,Jupiter,3,-5,2,7.313236221385418
2400,3J-4,Jupiter,3,-4,1,6.302355924700175
2401,3J-2,Jupiter,3,-2,1,3.9702354467297094
2402,3J-1,Jupiter,3,-1,2,2.501091606186768
2403,3J+1,Jupiter,3,1,4,2.501091606186768
2404,3J+2,Jupiter,3,2,5,3.9702354467297094
2405,3J+4,Jupiter,3,4,7,6.302355924700175
2406,3J+5,Jupiter,3,5,8,7.313236221385418
2407,3J+7,Jupiter,3,7,10,9.152258795809766
2408,3J+8,Jupiter,3,8,11,10.004366424747072
2409,3J+10,Jupiter,3,10,13,11.609038871119152
2410,3J+11,Jupiter,3,11,14,12.370617787775098
2411,3J+13,Jupiter,3,13,16,13.827972278989039
2412,3J+14,Jupiter,3,14,17,14.528305240353628
2413,3J+16,Jupiter,3,16,19,15.880941786918836
2414,3J+17,Jupiter,3,17,20,16.53593968846116
2415,3J+19,Jupiter,3,19,22,17.80869103431602
2416,3J+20,Jupiter,3,20,23,18.428200516354263
2417,3J+22,Jupiter,3,22,25,19.637131689810712
2418,4J-25,Jupiter,4,-25,21,17.65212984715252
2419,4J-23,Jupiter,4,-23,19,16.697661973474013
2420,4J-21,Jupiter,4,-21,17,15.715081492646167
2421,4J-19,Jupiter,4,-19,15,14.700750548338377
2422,4J-17,Jupiter,4,-17,13,13.650117460852007
2423,4J-15,Jupiter,4,-15,11,12.557348492665199
2424,4J-13,Jupiter,4,-13,9,11.41473961623836
2425,4J-11,Jupiter,4,-11,7,10.211719989778791
2426,4J-9,Jupiter,4,-9,5,8.933029755141845
2427,4J-7,Jupiter,4,-7,3,7.555023176704948
2428,4J-5,Jupiter,4,-5,1,6.036943489248923
2429,4J-3,Jupiter,4,-3,1,4.2945527752988735
2430,4J-1,Jupiter,4,-1,3,2.0646056316124297
2431,4J+1,Jupiter,4,1,5,2.0646056316124297
2432,4J+3,Jupiter,4,3,7,4.2945527752988735
2433,4J+5,Jupiter,4,5,9,6.036943489248923
2434,4J+7,Jupiter,4,7,11,7.555023176704948
2435,4J+9,Jupiter,4,9,13,8.933029755141845
2436,4J+11,Jupiter,4,11,15,10.211719989778791
2437,4J+13,Jupiter,4,13,17,11.41473961623836
2438,4J+15,Jupiter,4,15,19,12.557348492665199
2439,4J+17,Jupiter,4,17,21,13.650117460852007
2440,4J+19,Jupiter,4,19,23,14.700750548338377
2441,4J+21,Jupiter,4,21,25,15.715081492646167
2442,5J-24,Jupiter,5,-24,19,14.80373356364255
2443,5J-23,Jupiter,5,-23,18,14.389608879231464
2444,5J-22,Jupiter,5,-22,17,13.969436445375472
2445,5J-21,Jupiter,5,-21,16,13.542846689773976
2446,5J-19,Jupiter,5,-19,14,12.668722780338175
2447,5J-18,Jupiter,5,-18,13,12.220212809791825
2448,5J-17,Jupiter,5,-17,12,11.7633146322678
2449,5J-16,Jupiter,5,-16,11,11.297363102177615
2450,5J-14,Jupiter,5,-14,9,10.335126327000342
2451,5J-13,Jupiter,5,-13,8,9.836924402762062
2452,5J-12,Jupiter,5,-12,7,9.325767766934248
2453,5J-11,Jupiter,5,-11,6,8.800193516348584
2454,5J-9,Jupiter,5,-9,4,7.698251676625848
2455,5J-8,Jupiter,5,-8,3,7.116892790369611
2456,5J-7,Jupiter,5,-7,2,6.510721606355208
2457,5J-6,Jupiter,5,-6,1,5.874865557995782
2458,5J-4,Jupiter,5,-4,1,4.483361518215867
2459,5J-3,Jupiter,5,-3,2,3.700933390910638
2460,5J-2,Jupiter,5,-2,3,2.8243407755444037
2461,5J-1,Jupiter,5,-1,4,1.7792231975924029
2462,5J+1,Jupiter,5,1,6,1.7792231975924029
2463,5J+2,Jupiter,5,2,7,2.8243407755444037
2464,5J+3,Jupiter,5,3,8,3.700933390910638
2465,5J+4,Jupiter,5,4,9,4.483361518215867
2466,5J+6,Jupiter,5,6,11,5.874865557995782
2467,5J+7,Jupiter,5,7,12,6.510721606355208
2468,5J+8,Jupiter,5,8,13,7.116892790369611
2469,5J+9,Jupiter,5,9,14,7.698251676625848
2470,5J+11,Jupiter,5,11,16,8.800193516348584
2471,5J+12,Jupiter,5,12,17,9.325767766934248
2472,5J+13,Jupiter,5,13,18,9.836924402762062
2473,5J+14,Jupiter,5,14,19,10.335126327000342
2474,5J+16,Jupiter,5,16,21,11.297363102177615
2475,5J+17,Jupiter,5,17,22,11.7633146322678
2476,5J+18,Jupiter,5,18,23,12.220212809791825
2477,5J+19,Jupiter,5,19,24,12.668722780338175
2478,6J-25,Jupiter,6,-25,19,13.47109629829084
2479,6J-23,Jupiter,6,-23,17,12.74270098558459
2480,6J-19,Jupiter,6,-19,13,11.218772352604429
2481,6J-17,Jupiter,6,-17,11,10.416989246642144
2482,6J-13,Jupiter,6,-13,7,8.711076675830537
2483,6J-11,Jupiter,6,-11,5,7.793000875510897
2484,6J-7,Jupiter,6,-7,1,5.765561755463114
2485,6J-5,Jupiter,6,-5,1,4.607050129088566
2486,6J-1,Jupiter,6,-1,5,1.575588981175044
2487,6J+1,Jupiter,6,1,7,1.575588981175044
2488,6J+5,Jupiter,6,5,11,4.607050129088566
2489,6J+7,Jupiter,6,7,13,5.765561755463114
2490,6J+11,Jupiter,6,11,17,7.793000875510897
2491,6J+13,Jupiter,6,13,19,8.711076675830537
2492,6J+17,Jupiter,6,17,23,10.416989246642144
2493,6J+19,Jupiter,6,19,25,11.218772352604429
2494,7J-25,Jupiter,7,-25,18,12.155469770666095
2495,7J-24,Jupiter,7,-24,17,11.829123599404396
2496,7J-23,Jupiter,7,-23,16,11.498211667194656
2497,7J-22,Jupiter,7,-22,15,11.162467198964567
2498,7J-20,Jupiter,7,-20,13,10.475266299022776
2499,7J-19,Jupiter,7,-19,12,10.123114346185003
2500,7J-18,Jupiter,7,-18,11,9.764726385853963
2501,7J-17,Jupiter,7,-17,10,9.399635715244486
2502,7J-16,Jupiter,7,-16,9,9.02731084077463
2503,7J-15,Jupiter,7,-15,8,8.647141808042718
2504,7J-13,Jupiter,7,-13,6,7.8603275381861195
2505,7J-12,Jupiter,7,-12,5,7.451880912348903
2506,7J-11,Jupiter,7,-11,4,7.03191369636826
2507,7J-10,Jupiter,7,-10,3,6.59900425669658
2508,7J-9,Jupiter,7,-9,2,6.151392160000649
2509,7J-8,Jupiter,7,-8,1,5.686849476118071
2510,7J-6,Jupiter,7,-6,1,4.6943908113890975
2511,7J-5,Jupiter,7,-5,2,4.157112185678946
2512,7J-4,Jupiter,7,-4,3,3.5824906812723945
2513,7J-3,Jupiter,7,-3,4,2.957280899851099
2514,7J-2,Jupiter,7,-2,5,2.2568277101936576
2515,7J-1,Jupiter,7,-1,6,1.4217123690295177
2516,7J+1,Jupiter,7,1,8,1.4217123690295177
2517,7J+2,Jupiter,7,2,9,2.2568277101936576
2518,7J+3,Jupiter,7,3,10,2.957280899851099
2519,7J+4,Jupiter,7,4,11,3.5824906812723945
2520,7J+5,Jupiter,7,5,12,4.157112185678946
2521,7J+6,Jupiter,7,6,13,4.6943908113890975
2522,7J+8,Jupiter,7,8,15,5.686849476118071
2523,7J+9,Jupiter,7,9,16,6.151392160000649
2524,7J+10,Jupiter,7,10,17,6.59900425669658
2525,7J+11,Jupiter,7,11,18,7.03191369636826
2526,7J+12,Jupiter,7,12,19,7.451880912348903
2527,7J+13,Jupiter,7,13,20,7.8603275381861195
2528,7J+15,Jupiter,7,15,22,8.647141808042718
2529,7J+16,Jupiter,7,16,23,9.02731084077463
2530,7J+17,Jupiter,7,17,24,9.399635715244486
2531,7J+18,Jupiter,7,18,25,9.764726385853963
2532,8J-25,Jupiter,8,-25,17,11.120144984952516
2533,8J-23,Jupiter,8,-23,15,10.51886790220454
2534,8J-21,Jupiter,8,-21,13,9.899880986699126
2535,8J-19,Jupiter,8,-19,11,9.26089253255256
2536,8J-17,Jupiter,8,-17,9,8.599035161232502
2537,8J-15,Jupiter,8,-15,7,7.9106338483872705
2538,8J-13,Jupiter,8,-13,5,7.190835360783819
2539,8J-11,Jupiter,8,-11,3,6.432980485377279
2540,8J-9,Jupiter,8,-9,1,5.627456113920228
2541,8J-7,Jupiter,8,-7,1,4.759366366387098
2542,8J-5,Jupiter,8,-5,3,3.8030360895652606
2543,8J-3,Jupiter,8,-3,5,2.705398720741749
2544,8J-1,Jupiter,8,-1,7,1.3006200475
2545,8J+1,Jupiter,8,1,9,1.3006200475
2546,8J+3,Jupiter,8,3,11,2.705398720741749
2547,8J+5,Jupiter,8,5,13,3.8030360895652606
2548,8J+7,Jupiter,8,7,15,4.759366366387098
2549,8J+9,Jupiter,8,9,17,5.627456113920228
2550,8J+11,Jupiter,8,11,19,6.432980485377279
2551,8J+13,Jupiter,8,13,21,7.190835360783819
2552,8J+15,Jupiter,8,15,23,7.9106338483872705
2553,8J+17,Jupiter,8,17,25,8.599035161232502
2554,9J-25,Jupiter,9,-25,16,10.280370530307327
2555,9J-23,Jupiter,9,-23,14,9.724500871198037
2556,9J-22,Jupiter,9,-22,13,9.440548247233165
2557,9J-20,Jupiter,9,-20,11,8.859354758750232
2558,9J-19,Jupiter,9,-19,10,8.561525663993226
2559,9J-17,Jupiter,9,-17,8,7.949650636770777
2560,9J-16,Jupiter,9,-16,7,7.63476048942022
2561,9J-14,Jupiter,9,-14,5,6.984480663398297
2562,9J-13,Jupiter,9,-13,4,6.647795692531566
2563,9J-11,Jupiter,9,-11,2,5.9471727296186065
2564,9J-10,Jupiter,9,-10,1,5.581043774517866
2565,9J-8,Jupiter,9,-8,1,4.809597725763109
2566,9J-7,Jupiter,9,-7,2,4.399947105199612
2567,9J-5,Jupiter,9,-5,4,3.515837265949898
2568,9J-4,Jupiter,9,-4,5,3.029856708107726
2569,9J-2,Jupiter,9,-2,7,1.9086901223550552
2570,9J-1,Jupiter,9,-1,8,1.2023994314407775
2571,9J+1,Jupiter,9,1,10,1.2023994314407775
2572,9J+2,Jupiter,9,2,11,1.9086901223550552
2573,9J+4,Jupiter,9,4,13,3.029856708107726
2574,9J+5,Jupiter,9,5,14,3.515837265949898
2575,9J+7,Jupiter,9,7,16,4.399947105199612
2576,9J+8,Jupiter,9,8,17,4.809597725763109
2577,9J+10,Jupiter,9,10,19,5.581043774517866
2578,9J+11,Jupiter,9,11,20,5.9471727296186065
2579,9J+13,Jupiter,9,13,22,6.647795692531566
2580,9J+14,Jupiter,9,14,23,6.984480663398297
2581,9J+16,Jupiter,9,16,25,7.63476048942022
2582,10J-23,Jupiter,10,-23,13,9.064885563348948
2583,10J-21,Jupiter,10,-21,11,8.531458809972667
2584,10J-19,Jupiter,10,-19,9,7.980795253115385
2585,10J-17,Jupiter,10,-17,7,7.410423860865285
2586,10J-13,Jupiter,10,-13,3,6.196874060632238
2587,10J-11,Jupiter,10,-11,1,5.543774527197982
2588,10J-9,Jupiter,10,-9,1,4.849594667384703
2589,10J-7,Jupiter,10,-7,3,4.101497600926145
2590,10J-3,Jupiter,10,-3,7,2.331441941733562
2591,10J-1,Jupiter,10,-1,9,1.1208403795539668
2592,10J+1,Jupiter,10,1,11,1.1208403795539668
2593,10J+3,Jupiter,10,3,13,2.331441941733562
2594,10J+7,Jupiter,10,7,17,4.101497600926145
2595,10J+9,Jupiter,10,9,19,4.849594667384703
2596,10J+11,Jupiter,10,11,21,5.543774527197982
2597,10J+13,Jupiter,10,13,23,6.196874060632238
2598,11J-25,Jupiter,11,-25,14,8.993084018464952
2599,11J-24,Jupiter,11,-24,13,8.751640570154684
2600,11J-23,Jupiter,11,-23,12,8.50681919630237
2601,11J-21,Jupiter,11,-21,10,8.006232077608933
2602,11J-20,Jupiter,11,-20,9,7.750004871900889
2603,11J-19,Jupiter,11,-19,8,7.489469313926888
2604,11J-18,Jupiter,11,-18,7,7.224320117781366
2605,11J-17,Jupiter,11,-17,6,6.954211998795122
2606,11J-16,Jupiter,11,-16,5,6.6787517375757535
2607,11J-15,Jupiter,11,-15,4,6.397488066398914
2608,11J-14,Jupiter,11,-14,3,6.109898592284199
2609,11J-13,Jupiter,11,-13,2,5.815372609798194
2610,11J-12,Jupiter,11,-12,1,5.513188087725927
2611,11J-10,Jupiter,11,-10,1,4.882197137447875
2612,11J-9,Jupiter,11,-9,2,4.551036493785876
2613,11J-8,Jupiter,11,-8,3,4.207349950596826
2614,11J-7,Jupiter,11,-7,4,3.848994924570958
2615,11J-6,Jupiter,11,-6,5,3.47309086187778
2616,11J-5,Jupiter,11,-5,6,3.075591471603536
2617,11J-4,Jupiter,11,-4,7,2.6504643835155477
2618,11J-3,Jupiter,11,-3,8,2.187910142538671
2619,11J-2,Jupiter,11,-2,9,1.6696879343939384
2620,11J-1,Jupiter,11,-1,10,1.0518374876492065
2621,11J+1,Jupiter,11,1,12,1.0518374876492065
2622,11J+2,Jupiter,11,2,13,1.6696879343939384
2623,11J+3,Jupiter,11,3,14,2.187910142538671
2624,11J+4,Jupiter,11,4,15,2.6504643835155477
2625,11J+5,Jupiter,11,5,16,3.075591471603536
2626,11J+6,Jupiter,11,6,17,3.47309086187778
2627,11J+7,Jupiter,11,7,18,3.848994924570958
2628,11J+8,Jupiter,11,8,19,4.207349950596826
2629,11J+9,Jupiter,11,9,20,4.551036493785876
2630,11J+10,Jupiter,11,10,21,4.882197137447875
2631,11J+12,Jupiter,11,12,23,5.513188087725927
2632,11J+13,Jupiter,11,13,24,5.815372609798194
2633,11J+14,Jupiter,11,14,25,6.109898592284199
2634,12J-25,Jupiter,12,-25,13,8.486258895688769
2635,12J-23,Jupiter,12,-23,11,8.027398602127084
2636,12J-19,Jupiter,12,-19,7,7.067383720512474
2637,12J-17,Jupiter,12,-17,5,6.562292014186488
2638,12J-13,Jupiter,12,-13,1,5.487634435563575
2639,12J-11,Jupiter,12,-11,1,4.909282922452678
2640,12J-7,Jupiter,12,-7,5,3.632076310088408
2641,12J-5,Jupiter,12,-5,7,2.902259717779789
2642,12J-1,Jupiter,12,-1,11,0.9925588616824274
2643,12J+1,Jupiter,12,1,13,0.9925588616824274
2644,12J+5,Jupiter,12,5,17,2.902259717779789
2645,12J+7,Jupiter,12,7,19,3.632076310088408
2646,12J+11,Jupiter,12,11,23,4.909282922452678
2647,12J+13,Jupiter,12,13,25,5.487634435563575
2648,13J-25,Jupiter,13,-25,12,8.045286964800884
2649,13J-24,Jupiter,13,-24,11,7.829289669163615
2650,13J-23,Jupiter,13,-23,10,7.610270453540312
2651,13J-22,Jupiter,13,-22,9,7.388052748694871
2652,13J-21,Jupiter,13,-21,8,7.16244109794857
2653,13J-20,Jupiter,13,-20,7,6.933218131291339
2654,13J-19,Jupiter,13,-19,6,6.700140877244606
2655,13J-18,Jupiter,13,-18,5,6.462936224525135
2656,13J-17,Jupiter,13,-17,4,6.221295278626595
2657,13J-16,Jupiter,13,-16,3,5.974866262244836
2658,13J-15,Jupiter,13,-15,2,5.723245467560289
2659,13J-14,Jupiter,13,-14,1,5.465965557514035
2660,13J-12,Jupiter,13,-12,1,4.932143429951854
2661,13J-11,Jupiter,13,-11,2,4.654181587907173
2662,13J-10,Jupiter,13,-10,3,4.367653733563377
2663,13J-9,Jupiter,13,-9,4,4.071394696703658
2664,13J-8,Jupiter,13,-8,5,3.763929887054486
2665,13J-7,Jupiter,13,-7,6,3.4433425319561493
2666,13J-6,Jupiter,13,-6,7,3.10705566424852
2667,13J-5,Jupiter,13,-5,8,2.7514494387842166
2668,13J-4,Jupiter,13,-4,9,2.3711272475141896
2669,13J-3,Jupiter,13,-3,10,1.957322417290904
2670,13J-2,Jupiter,13,-2,11,1.493716565561209
2671,13J-1,Jupiter,13,-1,12,0.9409824717636215
2672,13J+1,Jupiter,13,1,14,0.9409824717636215
2673,13J+2,Jupiter,13,2,15,1.493716565561209
2674,13J+3,Jupiter,13,3,16,1.957322417290904
2675,13J+4,Jupiter,13,4,17,2.3711272475141896
2676,13J+5,Jupiter,13,5,18,2.7514494387842166
2677,13J+6,Jupiter,13,6,19,3.10705566424852
2678,13J+7,Jupiter,13,7,20,3.4433425319561493
2679,13J+8,Jupiter,13,8,21,3.763929887054486
2680,13J+9,Jupiter,13,9,22,4.071394696703658
2681,13J+10,Jupiter,13,10,23,4.367653733563377
2682,13J+11,Jupiter,13,11,24,4.654181587907173
2683,13J+12,Jupiter,13,12,25,4.932143429951854
2684,14J-25,Jupiter,14,-25,11,7.65746611771151
2685,14J-23,Jupiter,14,-23,9,7.243419457822687
2686,14J-19,Jupiter,14,-19,5,6.377162427625632
2687,14J-17,Jupiter,14,-17,3,5.92139944949009
2688,14J-15,Jupiter,14,-15,1,5.4473579926895175
2689,14J-13,Jupiter,14,-13,1,4.95169606221452
2690,14J-11,Jupiter,14,-11,3,4.429828043549218
2691,14J-9,Jupiter,14,-9,5,3.8751342342715547
2692,14J-5,Jupiter,14,-5,9,2.6188165747556944
2693,14J-3,Jupiter,14,-3,11,1.8629702280872258
2694,14J-1,Jupiter,14,-1,13,0.8956226703180987
2695,14J+1,Jupiter,14,1,15,0.8956226703180987
2696,14J+3,Jupiter,14,3,17,1.8629702280872258
2697,14J+5,Jupiter,14,5,19,2.6188165747556944
2698,14J+9,Jupiter,14,9,23,3.8751342342715547
2699,14J+11,Jupiter,14,11,25,4.429828043549218
2700,15J-23,Jupiter,15,-23,8,6.917802407654416
2701,15J-22,Jupiter,15,-22,7,6.715804570259808
2702,15J-19,Jupiter,15,-19,4,6.090486662095469
2703,15J-17,Jupiter,15,-17,2,5.655211824593028
2704,15J-16,Jupiter,15,-16,1,5.431205693240811
2705,15J-14,Jupiter,15,-14,1,4.968610501396343
2706,15J-13,Jupiter,15,-13,2,4.729099997676681
2707,15J-11,Jupiter,15,-11,4,4.230691772525263
2708,15J-8,Jupiter,15,-8,7,3.4214451896114872
2709,15J-7,Jupiter,15,-7,8,3.1300284797189866
2710,15J-4,Jupiter,15,-4,11,2.1553754077265346
2711,15J-2,Jupiter,15,-2,13,1.357801423310203
2712,15J-1,Jupiter,15,-1,14,0.855361297402872
2713,15J+1,Jupiter,15,1,16,0.855361297402872
2714,15J+2,Jupiter,15,2,17,1.357801423310203
2715,15J+4,Jupiter,15,4,19,2.1553754077265346
2716,15J+7,Jupiter,15,7,22,3.1300284797189866
2717,15J+8,Jupiter,15,8,23,3.4214451896114872
2718,16J-25,Jupiter,16,-25,9,7.005252372212291
2719,16J-23,Jupiter,16,-23,7,6.626471545525513
2720,16J-21,Jupiter,16,-21,5,6.236534223298128
2721,16J-19,Jupiter,16,-19,3,5.833996721288607
2722,16J-17,Jupiter,16,-17,1,5.417052704211491
2723,16J-15,Jupiter,16,-15,1,4.983387051797005
2724,16J-13,Jupiter,16,-13,3,4.529942418689965
2725,16J-11,Jupiter,16,-11,5,4.052523763544887
2726,16J-9,Jupiter,16,-9,7,3.5450752076438485
2727,16J-7,Jupiter,16,-7,9,2.9982129345863906
2728,16J-5,Jupiter,16,-5,11,2.395762611376578
2729,16J-3,Jupiter,16,-3,13,1.7042943983105958
2730,16J-1,Jupiter,16,-1,15,0.8193392878802599
2731,16J+1,Jupiter,16,1,17,0.8193392878802599
2732,16J+3,Jupiter,16,3,19,1.7042943983105958
2733,16J+5,Jupiter,16,5,21,2.395762611376578
2734,16J+7,Jupiter,16,7,23,2.9982129345863906
2735,16J+9,Jupiter,16,9,25,3.5450752076438485
2736,17J-25,Jupiter,17,-25,8,6.7277703730020955
2737,17J-24,Jupiter,17,-24,7,6.547145342149271
2738,17J-23,Jupiter,17,-23,6,6.363993268589258
2739,17J-22,Jupiter,17,-22,5,6.178166498511743
2740,17J-21,Jupiter,17,-21,4,5.9895015837192815
2741,17J-20,Jupiter,17,-20,3,5.797816751265784
2742,17J-19,Jupiter,17,-19,2,5.602908819298052
2743,17J-18,Jupiter,17,-18,1,5.404549401929053
2744,17J-16,Jupiter,17,-16,1,4.996407014149985
2745,17J-15,Jupiter,17,-15,2,4.785992278775552
2746,17J-14,Jupiter,17,-14,3,4.570845179119466
2747,17J-13,Jupiter,17,-13,4,4.350508843444165
2748,17J-12,Jupiter,17,-12,5,4.1244431166475195
2749,17J-11,Jupiter,17,-11,6,3.892001010615124
